Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_binary,OverTime_binary,Attrition
0.3609960675239563,0.10111048817634583,-0.5110673904418945,0.16522689163684845,-0.36865749955177307,0.8098315596580505,-0.3042714297771454,-0.9999334812164307,0.36294370889663696,1.0,1.0,-0.5381952524185181,0.9957373738288879,0.9966546297073364,-0.030576402321457863,-0.8398017883300781,-0.8118788599967957,-0.9994880557060242,0.999703586101532,0.6335656642913818,0.3796672523021698,-0.0909913033246994,-0.8859800100326538,0.022051778,0.99730057,0.2858893,0.035351582,0.042282954,-0.2657768,0.22401279,0.99989754,-0.9990716,0.544134,0.9999512,-0.27913553,-0.7386708,-0.9998709,0.0913714,-0.28379914,-0.4285032,0.8025238,-1.0,-0.68760085,0.32178980112075806,0.10016843676567078,1
0.35747620463371277,0.10199180245399475,-0.5128674507141113,0.16223843395709991,-0.3672187328338623,0.8087535500526428,-0.3080594539642334,-0.9999234676361084,0.36160412430763245,1.0,1.0,-0.5353397727012634,0.9954081177711487,0.9963499307632446,-0.02971464768052101,-0.8387819528579712,-0.809576153755188,-0.9994246959686279,0.9996558427810669,0.6332181096076965,0.37556102871894836,-0.08877336233854294,-0.8846774697303772,0.017422043,0.99691445,0.28499693,0.036774267,0.039365172,-0.26501873,0.2259484,0.9998914,-0.99895793,0.5388277,0.9999494,-0.27687678,-0.7354567,-0.99985343,0.09031093,-0.284916,-0.4302671,0.80380315,-1.0,-0.6833268,0.3196399211883545,0.09879410266876221,1
0.36118587851524353,0.10473964363336563,-0.5169396996498108,0.1754654049873352,-0.3747197985649109,0.8172386288642883,-0.3038199543952942,-0.9999544024467468,0.362072229385376,1.0,1.0,-0.5459696054458618,0.9966050386428833,0.9973362684249878,-0.036970172077417374,-0.8466793298721313,-0.8170837163925171,-0.9996224641799927,0.999793529510498,0.6419625878334045,0.38397204875946045,-0.07913381606340408,-0.8941000699996948,0.016671123,0.99790394,0.28691527,0.03760933,0.04329039,-0.27062052,0.22677404,0.9999249,-0.9992876,0.5438763,0.9999641,-0.28533164,-0.74887085,-0.9999069,0.090347186,-0.2944228,-0.43956304,0.81444895,-1.0,-0.69305575,0.32674726843833923,0.10047578066587448,1
0.3597871959209442,0.10363398492336273,-0.51478511095047,0.16891728341579437,-0.37210145592689514,0.8150567412376404,-0.30485981702804565,-0.9999362230300903,0.36481261253356934,1.0,1.0,-0.5396226644515991,0.9958667159080505,0.9967496395111084,-0.03425564989447594,-0.842307984828949,-0.812652587890625,-0.9995162487030029,0.999707043170929,0.6372309923171997,0.37933024764060974,-0.08398532122373581,-0.8884563446044922,0.017928405,0.99728394,0.2880368,0.039594185,0.046563275,-0.27071688,0.22790362,0.9999088,-0.9991005,0.5413405,0.99995637,-0.2822109,-0.74080443,-0.9998794,0.09074174,-0.2907202,-0.43522835,0.8092631,-1.0,-0.6887131,0.32134923338890076,0.09807506203651428,1
0.3567550480365753,0.10357395559549332,-0.5149825215339661,0.16856598854064941,-0.37109941244125366,0.8138113617897034,-0.3016533851623535,-0.9999130964279175,0.36033836007118225,1.0,1.0,-0.534939706325531,0.9950845837593079,0.9961355924606323,-0.030947597697377205,-0.8431287407875061,-0.8088054656982422,-0.9993918538093567,0.9996036887168884,0.6352710127830505,0.3836378753185272,-0.08422264456748962,-0.8869606256484985,0.023451345,0.9964998,0.28518727,0.039061666,0.044997472,-0.27005538,0.22920571,0.9998816,-0.99886316,0.53876907,0.99994475,-0.27634978,-0.7352387,-0.99984,0.092831664,-0.2885473,-0.43157426,0.8096495,-1.0,-0.682575,0.31283485889434814,0.08697249740362167,1
0.3541417121887207,0.09336664527654648,-0.5136632919311523,0.16702616214752197,-0.36433926224708557,0.8118090629577637,-0.32027921080589294,-0.9998730421066284,0.3624297082424164,1.0,1.0,-0.5316608548164368,0.9943164587020874,0.994966983795166,-0.02965490333735943,-0.8411359786987305,-0.8102831244468689,-0.9991992115974426,0.9994093775749207,0.6363986730575562,0.37324151396751404,-0.10411029309034348,-0.8829709887504578,0.023432551,0.9955708,0.28368524,0.047843833,0.037485816,-0.25564924,0.21804854,0.9998831,-0.9986235,0.545908,0.9999519,-0.28270233,-0.73693544,-0.9997964,0.07984829,-0.2747501,-0.43119386,0.80489504,-1.0,-0.6803434,0.31266891956329346,0.10914434492588043,1
0.35956963896751404,0.1020282506942749,-0.5129960179328918,0.16936707496643066,-0.3685261011123657,0.8130132555961609,-0.3030872941017151,-0.9999286532402039,0.3597603440284729,1.0,1.0,-0.5360784530639648,0.9956086277961731,0.9965143799781799,-0.034872595220804214,-0.8424659967422485,-0.8110998272895813,-0.999468207359314,0.9996706247329712,0.6331856846809387,0.3798220455646515,-0.08455287665128708,-0.888114869594574,0.018180091,0.99701554,0.28364325,0.03584871,0.046155326,-0.26684663,0.22805718,0.9999029,-0.9990102,0.54018295,0.99995387,-0.28013518,-0.73674256,-0.9998673,0.09167464,-0.28870237,-0.4337079,0.8073895,-1.0,-0.68605685,0.32178962230682373,0.0962238758802414,1
0.35880157351493835,0.10506131500005722,-0.509859561920166,0.1709686666727066,-0.37058553099632263,0.8110358119010925,-0.3028203845024109,-0.9999403953552246,0.3608916997909546,1.0,1.0,-0.5426050424575806,0.9960032105445862,0.9969114065170288,-0.030156146734952927,-0.840374231338501,-0.8114237189292908,-0.9995298385620117,0.9997373819351196,0.6383051872253418,0.3821617662906647,-0.08678720146417618,-0.888880729675293,0.020965926,0.99755085,0.28385672,0.03608542,0.041846644,-0.26653564,0.22394104,0.9999009,-0.9991446,0.54032344,0.9999518,-0.28211173,-0.73918724,-0.9998821,0.08974668,-0.28851447,-0.43145508,0.804608,-1.0,-0.6867654,0.3207816481590271,0.1001177653670311,1
0.3587397336959839,0.1068684309720993,-0.5217413306236267,0.17285886406898499,-0.37227410078048706,0.8160141706466675,-0.30618801712989807,-0.9999624490737915,0.3553847670555115,1.0,1.0,-0.5466254353523254,0.9970195293426514,0.997606635093689,-0.0389336533844471,-0.8455917835235596,-0.819729208946228,-0.9996672868728638,0.9998316168785095,0.6394075155258179,0.38022539019584656,-0.07024335116147995,-0.8963078260421753,0.009275108,0.9981413,0.28191113,0.040841952,0.03849894,-0.26391378,0.22898024,0.9999409,-0.9993673,0.53918046,0.99997234,-0.28258282,-0.7510925,-0.9999202,0.08484481,-0.29911953,-0.44471526,0.8193941,-1.0,-0.6910131,0.32915419340133667,0.09977499395608902,1
0.35801973938941956,0.1080864816904068,-0.5172842741012573,0.17515064775943756,-0.3729870915412903,0.815294623374939,-0.30618816614151,-0.9999436140060425,0.35746973752975464,1.0,1.0,-0.541393518447876,0.9962173700332642,0.9970017075538635,-0.03619859740138054,-0.8460102677345276,-0.8147258758544922,-0.9995543360710144,0.9997406601905823,0.6398329734802246,0.38012591004371643,-0.0740361139178276,-0.8924596309661865,0.012583036,0.99740654,0.28451395,0.042688332,0.044679824,-0.2690211,0.23107247,0.99991924,-0.99915457,0.5379908,0.99996275,-0.2785368,-0.7436608,-0.9998888,0.08931461,-0.29705516,-0.44166693,0.8172275,-1.0,-0.686865,0.32095834612846375,0.09619259089231491,1
0.35399678349494934,0.08394643664360046,-0.5137640237808228,0.16314220428466797,-0.3651045858860016,0.8119639754295349,-0.33240240812301636,-0.9998820424079895,0.3587177097797394,1.0,1.0,-0.5307325124740601,0.9946470260620117,0.9951997995376587,-0.034542929381132126,-0.8436455726623535,-0.8135777711868286,-0.9992373585700989,0.9994614720344543,0.6353591680526733,0.368720144033432,-0.10231100767850876,-0.8854517936706543,0.025321282,0.99588174,0.2830844,0.046830535,0.03362856,-0.250771,0.21253219,0.99989486,-0.99871296,0.5446986,0.99995863,-0.28619844,-0.74349576,-0.99980813,0.07833414,-0.2746753,-0.43648535,0.8079091,-1.0,-0.6780391,0.3142577111721039,0.12095916271209717,1
0.3594566583633423,0.10477594286203384,-0.5162238478660583,0.17315684258937836,-0.3733583986759186,0.81627357006073,-0.3062669038772583,-0.9999448657035828,0.3612310290336609,1.0,1.0,-0.542451024055481,0.9962238669395447,0.9970211982727051,-0.037740156054496765,-0.845302164554596,-0.814949631690979,-0.9995638728141785,0.9997453689575195,0.6395624876022339,0.3800661861896515,-0.07952520251274109,-0.8916289806365967,0.015653787,0.997516,0.28631076,0.039179295,0.047958594,-0.26729545,0.22909278,0.9999192,-0.9991817,0.5413214,0.9999619,-0.28150007,-0.7438648,-0.99989295,0.091019824,-0.29489142,-0.43898022,0.8142202,-1.0,-0.69028974,0.324395090341568,0.09909725189208984,1
0.3582199513912201,0.1024131178855896,-0.51308274269104,0.16562563180923462,-0.3698754906654358,0.8110362887382507,-0.3075411915779114,-0.999933660030365,0.363044410943985,1.0,1.0,-0.5398487448692322,0.9957593083381653,0.9966773986816406,-0.03385915607213974,-0.8397594690322876,-0.8119980692863464,-0.9994917511940002,0.9997021555900574,0.6365338563919067,0.37790706753730774,-0.0867634192109108,-0.8868370056152344,0.019009918,0.99727505,0.28764275,0.037101436,0.043146417,-0.2669247,0.22451252,0.9998998,-0.99907243,0.542681,0.9999523,-0.28221938,-0.739521,-0.99987173,0.090531275,-0.2865054,-0.4288205,0.8043342,-1.0,-0.6880599,0.3211539685726166,0.09893951565027237,1
0.3559211194515228,0.10373514890670776,-0.5139109492301941,0.16810789704322815,-0.3694920241832733,0.8122841119766235,-0.3017168641090393,-0.9999154806137085,0.3587750792503357,1.0,1.0,-0.5367990732192993,0.9951801300048828,0.9961421489715576,-0.02803664281964302,-0.8416510820388794,-0.8081645369529724,-0.9993987083435059,0.999613881111145,0.634552001953125,0.3814086318016052,-0.08256106078624725,-0.8860732316970825,0.01894131,0.9965633,0.28206477,0.03800915,0.04387614,-0.26893494,0.22803588,0.9998895,-0.99888045,0.53700095,0.9999489,-0.275667,-0.73466593,-0.99984425,0.091073476,-0.28769374,-0.43340653,0.8084488,-1.0,-0.6811482,0.31541872024536133,0.09265930950641632,1
0.3573034405708313,0.10467828065156937,-0.5132434964179993,0.1709151417016983,-0.37004196643829346,0.8119257688522339,-0.30421674251556396,-0.9999454617500305,0.35955923795700073,1.0,1.0,-0.5442988872528076,0.9962120652198792,0.9970561265945435,-0.03336562216281891,-0.8411685228347778,-0.8124080896377563,-0.9995643496513367,0.9997585415840149,0.63776034116745,0.3819473385810852,-0.08474573493003845,-0.8904978632926941,0.018933741,0.9976853,0.2862765,0.037406128,0.04083462,-0.26833156,0.22402257,0.99990755,-0.99918985,0.5411754,0.9999552,-0.2845404,-0.7425638,-0.99988985,0.08765659,-0.2861733,-0.4311501,0.8061655,-1.0,-0.68894964,0.3214215636253357,0.0977601632475853,1
0.3540014922618866,0.1079544872045517,-0.520685076713562,0.17622175812721252,-0.3727315366268158,0.8169054985046387,-0.3019392192363739,-0.9999243021011353,0.35682541131973267,1.0,1.0,-0.5405410528182983,0.9954864382743835,0.9964194893836975,-0.03208667039871216,-0.8467411994934082,-0.8108340501785278,-0.9994620084762573,0.9996498823165894,0.6389299035072327,0.3872640132904053,-0.07691207528114319,-0.8905894160270691,0.0194225,0.99674684,0.28445384,0.045358915,0.04640852,-0.27337188,0.23033379,0.99989814,-0.99896383,0.53857934,0.99995357,-0.27853578,-0.74147755,-0.99985814,0.09051736,-0.29273623,-0.4381546,0.8164526,-1.0,-0.6843097,0.3131704032421112,0.08620050549507141,1
0.3543143570423126,0.10889789462089539,-0.5125173926353455,0.18215569853782654,-0.3758668899536133,0.8183948993682861,-0.29857733845710754,-0.9999611973762512,0.358912855386734,1.0,1.0,-0.5512770414352417,0.9968538880348206,0.9976357221603394,-0.03414512053132057,-0.8459771871566772,-0.8154913783073425,-0.9996699094772339,0.9998269081115723,0.6460897922515869,0.38769692182540894,-0.08183903992176056,-0.8981674313545227,0.01730129,0.99823195,0.28875774,0.038056068,0.040116254,-0.2754976,0.23271254,0.9999202,-0.99937844,0.54493093,0.9999608,-0.2911253,-0.7522917,-0.99991524,0.08222561,-0.29802847,-0.44029212,0.8129771,-1.0,-0.69417536,0.32141515612602234,0.09851332008838654,1
0.3620271682739258,0.10474662482738495,-0.5163304209709167,0.17489761114120483,-0.3740585148334503,0.8181747198104858,-0.306389719247818,-0.9999608993530273,0.359746515750885,1.0,1.0,-0.5484318733215332,0.9969029426574707,0.997574508190155,-0.03671496361494064,-0.8475684523582458,-0.818169891834259,-0.9996625781059265,0.9998239874839783,0.6409647464752197,0.3825632929801941,-0.07893023639917374,-0.8964029550552368,0.012815248,0.9981379,0.2849957,0.035874978,0.041724905,-0.26820442,0.22727706,0.99993247,-0.99935836,0.5429186,0.9999677,-0.2870569,-0.75075907,-0.99991727,0.08791778,-0.29573837,-0.44324568,0.8161468,-1.0,-0.6930702,0.3285747468471527,0.10271566361188889,1
0.35968440771102905,0.10740531980991364,-0.5156546831130981,0.17370986938476562,-0.3743688762187958,0.8147984147071838,-0.3049408495426178,-0.9999569654464722,0.3579103946685791,1.0,1.0,-0.5452743768692017,0.9967120885848999,0.9974184632301331,-0.03285351023077965,-0.8447864055633545,-0.8165901303291321,-0.9996348023414612,0.9998078942298889,0.6410921812057495,0.3835461735725403,-0.07829581201076508,-0.8942819833755493,0.014306371,0.99799925,0.2823874,0.038133606,0.038646065,-0.26837143,0.22861496,0.9999257,-0.9993084,0.53987885,0.9999646,-0.28291804,-0.74915063,-0.99990886,0.0888952,-0.29382405,-0.44171476,0.81321573,-1.0,-0.68983436,0.32443398237228394,0.10317680239677429,1
0.3595235049724579,0.10544978082180023,-0.5184400677680969,0.1761280596256256,-0.3749133348464966,0.8184640407562256,-0.30801498889923096,-0.9999589323997498,0.3595148026943207,1.0,1.0,-0.5461598634719849,0.9968426823616028,0.9974897503852844,-0.03941267356276512,-0.8483778238296509,-0.8202268481254578,-0.9996509552001953,0.999811053276062,0.6424561738967896,0.3804984390735626,-0.07234452664852142,-0.8960531949996948,0.011724856,0.9979717,0.2847221,0.044471305,0.043238275,-0.2696737,0.23329471,0.99993694,-0.9993318,0.54197806,0.9999708,-0.28235623,-0.75141585,-0.9999147,0.08968741,-0.29924977,-0.44378144,0.8211239,-1.0,-0.69288325,0.32730838656425476,0.10361380130052567,1
0.3553696274757385,0.10489381104707718,-0.5123488306999207,0.16877874732017517,-0.3727315366268158,0.8107349872589111,-0.30432435870170593,-0.9999433755874634,0.35901084542274475,1.0,1.0,-0.5429342985153198,0.996131956577301,0.9969728589057922,-0.032103702425956726,-0.838908314704895,-0.8119364380836487,-0.9995479583740234,0.9997510313987732,0.6386368274688721,0.3798700273036957,-0.08013587445020676,-0.8894902467727661,0.01954771,0.99761426,0.2821019,0.035403773,0.041408416,-0.26404804,0.22344366,0.9999048,-0.9991705,0.5402125,0.9999545,-0.2828105,-0.7411678,-0.9998856,0.09176711,-0.28631398,-0.43201664,0.80564904,-1.0,-0.6868038,0.3181070387363434,0.0984303429722786,1
0.3581070601940155,0.10737960785627365,-0.5174006819725037,0.1716257929801941,-0.37002283334732056,0.8130444884300232,-0.3060756027698517,-0.9999376535415649,0.3573097288608551,1.0,1.0,-0.5406414270401001,0.9959831833839417,0.9967795014381409,-0.034432437270879745,-0.8438446521759033,-0.8135108947753906,-0.999519944190979,0.9997149705886841,0.6370067000389099,0.3797374665737152,-0.08004585653543472,-0.8900824785232544,0.014296359,0.9972409,0.28378412,0.043225598,0.04257907,-0.26968408,0.23035562,0.99991286,-0.9990971,0.5399612,0.99995995,-0.2770348,-0.7422004,-0.9998785,0.08780526,-0.2935292,-0.43698555,0.8131848,-1.0,-0.68527985,0.3195396065711975,0.09557455033063889,1
0.3592706620693207,0.10583177953958511,-0.5144208669662476,0.17233958840370178,-0.37139183282852173,0.8134405612945557,-0.3050389885902405,-0.9999483227729797,0.35870325565338135,1.0,1.0,-0.5423688888549805,0.9963271617889404,0.997153639793396,-0.034575317054986954,-0.8443313837051392,-0.8134826421737671,-0.9995813369750977,0.9997698068618774,0.6389809846878052,0.3812897205352783,-0.08307843655347824,-0.8916438221931458,0.01635578,0.9977545,0.28697014,0.03587084,0.041432694,-0.26951584,0.2278507,0.9999128,-0.9992182,0.5412861,0.99995834,-0.28343105,-0.74454665,-0.9998951,0.08781347,-0.29115182,-0.43737602,0.80885935,-1.0,-0.68888116,0.3249221444129944,0.0982576310634613,1
0.35715898871421814,0.10328620672225952,-0.5108129382133484,0.16838295757770538,-0.36946356296539307,0.8101608753204346,-0.30693864822387695,-0.9999234080314636,0.3630569577217102,1.0,1.0,-0.5394577980041504,0.995370626449585,0.9964112639427185,-0.03155256062746048,-0.8398520946502686,-0.8099438548088074,-0.9994349479675293,0.9996549487113953,0.6360628604888916,0.37925833463668823,-0.08899848908185959,-0.8854572176933289,0.019463371,0.99695563,0.2868211,0.03769333,0.045760684,-0.26786825,0.22541541,0.99988586,-0.9989708,0.5434748,0.999946,-0.27964503,-0.73663783,-0.99985564,0.09236296,-0.28525904,-0.42734978,0.80213857,-1.0,-0.6864357,0.3179332911968231,0.09702106565237045,1
0.3532657027244568,0.10180354118347168,-0.5104941129684448,0.16609737277030945,-0.36689138412475586,0.8096603751182556,-0.30240270495414734,-0.9998999238014221,0.3608857989311218,1.0,1.0,-0.532953679561615,0.9946087002754211,0.9957962036132812,-0.03034442849457264,-0.8378118276596069,-0.8050130605697632,-0.9993150234222412,0.9995498657226562,0.6312230229377747,0.3806796371936798,-0.09069414436817169,-0.8827081918716431,0.023033267,0.9962985,0.2856115,0.037217416,0.04453783,-0.26892465,0.22577523,0.9998636,-0.99874747,0.540026,0.99993485,-0.27702275,-0.73047173,-0.99981976,0.09035555,-0.2809321,-0.422195,0.79861474,-1.0,-0.6801924,0.31150662899017334,0.08578512817621231,1
0.35982605814933777,0.10308423638343811,-0.5113511085510254,0.16735489666461945,-0.3706255853176117,0.8123414516448975,-0.3046565055847168,-0.9999260902404785,0.3625144362449646,1.0,1.0,-0.537432074546814,0.9954758286476135,0.9964597821235657,-0.034513700753450394,-0.8401976227760315,-0.8102098703384399,-0.9994516968727112,0.9996611475944519,0.6350950002670288,0.3777206242084503,-0.08788396418094635,-0.8861886262893677,0.018455522,0.99696624,0.28620422,0.03509862,0.046496008,-0.26722002,0.22519806,0.99989647,-0.99899524,0.54027265,0.9999502,-0.2828669,-0.734594,-0.99986285,0.09128488,-0.28810734,-0.4296313,0.80457014,-1.0,-0.6864412,0.3197992146015167,0.09913372248411179,1
0.3575018048286438,0.10267741233110428,-0.5160046219825745,0.16971977055072784,-0.3728303611278534,0.8135448098182678,-0.305225670337677,-0.9999495148658752,0.360074907541275,1.0,1.0,-0.5436763763427734,0.9963995814323425,0.9971656799316406,-0.03583453968167305,-0.8426710963249207,-0.8152303695678711,-0.9995872378349304,0.9997735619544983,0.6379061937332153,0.37902143597602844,-0.07973901182413101,-0.8915624618530273,0.013846434,0.9977399,0.28452846,0.036986496,0.041579127,-0.26699114,0.22633918,0.99991953,-0.9992299,0.53951514,0.99996185,-0.2834638,-0.74372315,-0.9998974,0.089510866,-0.29194778,-0.4363464,0.81151366,-1.0,-0.6903745,0.3248395025730133,0.10271529853343964,1
0.356668084859848,0.1046457588672638,-0.5141288042068481,0.1695241928100586,-0.3717312514781952,0.8133770227432251,-0.30445197224617004,-0.9999328851699829,0.35866695642471313,1.0,1.0,-0.5382344722747803,0.9958196878433228,0.9966700077056885,-0.03312845155596733,-0.8456387519836426,-0.812873125076294,-0.9994964599609375,0.999692976474762,0.6356416940689087,0.3804132342338562,-0.07905977964401245,-0.8899736404418945,0.01665247,0.997067,0.282993,0.040131304,0.042472214,-0.2685676,0.23151901,0.999906,-0.9990396,0.53781533,0.9999567,-0.27500483,-0.7409021,-0.9998704,0.09242702,-0.2905614,-0.43753216,0.8128037,-1.0,-0.6845912,0.3177908957004547,0.0951007604598999,1
0.35907605290412903,0.10528732091188431,-0.5178109407424927,0.16946838796138763,-0.37301409244537354,0.8147749900817871,-0.3078042268753052,-0.9999457001686096,0.3609607219696045,1.0,1.0,-0.5418637990951538,0.9962467551231384,0.9970201253890991,-0.03721802309155464,-0.8439815640449524,-0.8157049417495728,-0.99956214427948,0.9997501969337463,0.6392648220062256,0.3796348571777344,-0.08095124363899231,-0.8911585211753845,0.014599535,0.99753225,0.28548938,0.040359907,0.043073475,-0.2659227,0.22764038,0.9999214,-0.99918574,0.5402689,0.99996346,-0.28197765,-0.74338603,-0.99989283,0.08941465,-0.2946026,-0.43920967,0.8141649,-1.0,-0.69027066,0.3241719901561737,0.10343074053525925,1
